system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
20,0.35030962657117365,1.1042987092742644,0.5964309475003591,0.7009609206621987,0.717272305898375,1.2654500168187928,-0.628778596483156,0.11454074042248678,-0.0315272847230438,-0.3743982012954142,0.46084284023460015,0.19639050667491909,21,21,Puebla,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
21,0.4623098333428887,1.574130141934902,0.9132063164616034,0.6041605369313637,1.4473905338517223,1.9793524399315672,0.17527533469110948,-0.5636804963983297,1.6643566681318396,-0.0684955965759225,0.8279552649313476,0.8201376442221935,22,22,Quer�taro,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
22,0.9202809328829836,1.156987984208793,1.051449615062778,-1.7891950102033374,-0.39629428254291116,-0.4074145231984459,-0.7463234191454259,-0.6533674527862338,-0.34907983843641044,-0.03492790277622096,0.055380812536733215,0.41607280319743617,23,23,Quintana Roo,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
23,0.7253135163128582,1.3126491973259307,0.9055722373759567,0.15797990945902188,1.189374930201036,1.9126507711511873,0.3971967056621512,-0.7016595925709497,1.188637616286593,-0.3755696526452371,0.14242785084844942,0.17874867169498573,24,24,San Luis Potos�,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
24,-1.6238410837929547,0.16588466327029167,0.6536580669191808,0.31674197737134857,0.1459869496942002,0.8183292879980167,-0.13332732959936155,0.4227369261599144,1.5659126790088675,-0.1666298484341156,0.9901677140176876,-0.5955359208394002,25,25,Sinaloa,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,-1.6370219010891365,0.07205684155738055,0.7739103803695987,0.8752297266323816,0.846788281206591,0.7802250407197476,0.9480788725228133,-0.053020914265839894,0.4455465804634298,0.301731547180874,1.04142141323403,0.17361594603597064,26,26,Sonora,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,-0.04729606306462157,1.50823156009766,1.4846147337970939,0.8931824323609246,0.5580472391049845,-0.29005474001744147,-0.4102493134272792,-0.34172245075834756,-0.03942094366380156,-0.2921416657957128,0.008586039316990427,1.380490605268901,27,27,Tabasco,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,0.9202985927060626,0.9041969819400435,-0.06351910094552217,-0.043404660844797,0.803008058876249,1.2070438294530246,0.4177981638151925,-0.5163109462407334,-0.3818701057613866,-0.14027300437612078,-0.1696821358515008,-0.011150352338502235,28,28,Tamaulipas,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,0.23740461703077823,1.2541391038038328,0.7368916127056722,0.9167137826698997,0.5151952246865623,1.7474450632215048,-0.5751164459634516,-0.440391326158003,-0.3170280740505918,-0.5706060867520626,0.05378316441199471,0.012374546458559827,29,29,Tlaxcala,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.18235836394668734,0.8921924721120728,0.3931422528714893,0.39424838997207945,0.8347032819687485,0.503878006845141,-0.288299975950948,-0.24253914272292393,-0.047083575537768686,-0.45062106187187323,-0.6550718220090125,0.16069561237221835,30,30,Veracruz de Ignacio de la Llave,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
