system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
63,0.49320507189685847,-0.8611710119496487,-0.16953664911561755,-0.21774615864637198,-0.4235070402684185,0.2543564664634074,0.27849394695823154,-0.22917410351175066,-0.43096792364900577,-0.5160976657476797,-0.7672222970849166,-0.9829727834942051,32,32,Zacatecas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
64,-0.7669914826729212,0.013180439145014662,-0.2899028508884917,1.3427659558532805,-0.8471913785412414,-0.04033872007559983,-0.5239689720855388,-0.4308201964925045,0.19288902486278856,0.33838468825307544,-0.6941544515550905,-0.8352244162512832,01,01,Aguascalientes,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
65,0.5021542710227255,0.19933878374896144,0.3859057668005285,-0.974484989919888,-0.4483553676997543,-0.22400785684441066,-0.6824219223990617,-0.867631349268279,1.4732966304962505,-0.9667297593418787,-0.8748298187063726,0.262217330173852,02,02,Baja California,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
66,0.6078220666981959,-0.11623618327861503,-0.5798607208167029,-0.5157832470116618,-0.24110464016234434,-0.48197143012856464,-0.3748286157131833,-0.7351391215566858,2.9658096286456894,-0.7833436349919866,-0.7656776906945237,0.29756262400000977,03,03,Baja California Sur,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
67,-0.4154478373027142,-0.9253728893291722,-0.7837068255110656,2.2853636317268506,-0.4645561675347448,-0.028436084014748553,-0.1338872827190587,-0.18880572937823234,0.05713734475029174,-0.30277236045397626,-0.3234589625974544,-0.8918029877781365,04,04,Campeche,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
68,-0.759527767733161,-0.7669167726201348,-0.5506053770897672,-0.35331403032130804,-0.8580093618654911,-0.27573191492879184,-0.6254026896576806,-0.48586649006399996,-0.045523185813840295,-0.1058164675842531,-0.5441934377138236,0.013149636271222023,05,05,Coahuila de Zaragoza,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
69,-0.9663775198384773,-0.9757880994792193,-0.7724753678892632,-0.11909551498716615,-0.9795630021942284,0.2590884574830193,-0.3112940409236558,0.17107963470778845,0.24561077395453818,0.6880143845837902,0.330697444842263,-0.9103914273288057,06,06,Colima,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,-0.7014431414151658,-0.8293490833417194,-0.4588178626356725,1.2998776593639143,-0.31628881601707404,0.03001199558524023,-0.1378063794674429,0.04186582286894847,0.2580840863892263,0.19909692541610433,-0.7870689460066288,-0.5396877729700696,07,07,Chiapas,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,-0.04042861429166337,-0.6906583115258226,-0.3761953567775042,-0.7729931798698086,-0.6354766350850517,-0.5124545821955581,0.1553162235750876,-0.6690422301113492,0.4244695484348229,0.7562245631446722,-0.5367191911372301,-0.11274710767323813,08,08,Chihuahua,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,-1.0,-0.9663913451576979,-0.8236230971851008,1.8416679445845878,-0.4131144550234152,-0.0559107918666975,-0.2260864329281162,-0.08582203938003355,-0.08322720655329253,0.22031346429884385,-0.16852157205738708,-0.49282979897254725,09,09,Ciudad de M�xico,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,-0.5785581108049371,-0.8233768475161944,0.17522025094206936,-0.7299354967787498,-0.7060561934621593,0.031501079824162496,-0.3554366155882066,-0.5058878902181114,-0.12197163465067179,0.7419248329867417,-0.7295479995318911,-0.007897127862639837,10,10,Durango,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,-0.9942498676999205,-0.6250490032263932,-0.8491903540428035,0.22049314069945591,-0.5031078783486661,0.2214330012334154,-0.5672421852267219,-0.28201257600805296,0.16792771388574576,-0.07826344567973256,-0.31245563193853976,-0.41908988710151557,11,11,Guanajuato,1962.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
