system:index,01,02,03,04,05,06,07,08,09,10,11,12,CVEGEO,CVE_ENT,NOMGEO,date_year,.geo
24,3.693962046385386,3.315703849061835,2.8272149938952618,2.384179933689384,1.9656242335672842,0.9887364246230914,0.4673582483522546,-0.7821453036209033,-2.1930662251301722,-2.196291387366784,-2.617578433284626,-2.1713968111055633,25,25,Sinaloa,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
25,4.177911406881213,3.910953750591542,3.215363177703182,2.5799860215841655,2.105364647197817,1.662087382708622,0.2804838199735486,0.20704596360592387,-0.1190945605624077,-0.47121216709165614,-1.5001224335964503,-1.925686770135821,26,26,Sonora,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
26,0.5723233774343752,-1.6177255446300651,-2.638320827792395,-3.0317098455654667,-3.218794647046078,-2.257675393042847,-1.4707837237068186,0.09109527830895342,-0.08333618064925315,0.7907459320591593,0.34829736979191983,-0.9500742567049398,27,27,Tabasco,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
27,-1.684448145172757,-1.9071275931257399,-1.927642326423461,-1.718677818180421,-2.1142384657075057,-2.7490380401984886,-2.931892160178975,-2.4617830153867417,-2.3725790670320843,-2.0980226611418344,-1.7872793080385434,-1.6096353479987249,28,28,Tamaulipas,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
28,3.6919334336514464,2.967574149605984,2.2204468775987003,0.8859428582742647,-0.01715221953827273,-2.729650140577355,-2.0546115313032125,-1.8127079950896918,-1.4437864808141612,-0.4638706292321699,-0.3571829089613111,-0.31831188373658564,29,29,Tlaxcala,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
29,0.8893739498261658,0.05457690508032541,-0.4862636985808889,-0.7927761977927404,-1.5147981177345144,-2.1440657863734818,-1.7071226647286522,-0.832785102492542,-0.9581275241505418,-0.44073834894697755,0.1664700663814946,-0.07536934593044135,30,30,Veracruz de Ignacio de la Llave,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
30,-0.24543133181587756,-1.278397169183057,-1.9204759509775662,-0.1878975617998753,-0.018505690458913815,-0.35497609510272293,-0.10911151311539004,0.7075815201725516,0.43751345333823694,0.2228571570566661,-0.1338525748705363,-0.5872658562525478,31,31,Yucat�n,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
31,0.22990653774661934,-0.2807297761455561,-0.6551328309604862,-0.908193271455536,-2.189716303481291,-3.403640703677213,-3.875521978641302,-2.672569878942764,-3.5831288285094223,-3.105821004568081,-3.1917228779119227,-2.511814301026129,32,32,Zacatecas,1960.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
32,-3.600304979483196,-3.6905766884773183,-3.34181435067095,-3.3413918154596884,-3.1204616280359265,-2.996645364311857,-2.8878583508927558,-3.9365192137074407,-4.530319119441055,-4.682134163247203,-4.623473993567709,-4.7321959909060665,01,01,Aguascalientes,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
33,-2.7926870076593433,-3.491662512813498,-3.8454533747330677,-3.917942583637193,-3.6816023562955085,-3.361584412442928,-3.2880202180624116,-1.6889694875196037,-2.1642517413468005,-2.4552297110544052,-2.506432534088367,-0.7707198359872379,02,02,Baja California,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
34,0.3406043210043403,-0.40689670300424724,-0.8046263356294674,-0.7849370416651964,-0.7583482481656235,-0.7296594677650468,-1.2211921850991743,-0.7226352159150696,-1.3910449877638764,-1.9941813233309655,-1.790794693036533,-0.8436922006932075,03,03,Baja California Sur,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
35,-2.2357344777431156,-1.5830540025421902,-1.0324621175249045,-0.4532585065395851,-0.4356186965409535,-0.8417616320818452,0.17528097432837123,0.6658673996983776,-0.10119346196657307,-0.45510915767658766,0.6009307217315117,0.6945106702951445,04,04,Campeche,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
36,1.4760603641213823,1.0782000007880568,0.6422891260062509,0.3816020197880866,-0.7892851591282537,0.0613394246795569,0.5785107559823327,-0.47833860510109016,-1.5964605587712566,-1.7496418481494478,-1.7572979916387184,-2.1396842357233794,05,05,Coahuila de Zaragoza,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
37,1.1012017944602215,0.8271049923858909,0.659701060487577,0.659015379127738,-0.1035159347518897,0.8820018932378476,1.3281307706026788,-0.20690071476588323,-1.6656263461881429,-2.229842778943902,-3.0025470908616945,-3.516402985279386,06,06,Colima,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
38,3.0616720138257403,2.829683595311175,3.552051947595642,3.6057284982717666,3.0640418264226446,3.147130409194917,3.5718029917739256,2.6766994962470982,1.5195745989081662,1.6446023119051654,2.919187692969846,2.7707521926646175,07,07,Chiapas,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
39,-0.11994292992841765,-0.19512379817817457,-0.4797545558271325,-0.6449189894918017,-1.267318959843484,0.22697036863063305,-0.44790230873027664,-1.214113415009148,-1.3306031025376928,-1.7542132132159083,-1.1832598584440752,-1.561063434640743,08,08,Chihuahua,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
40,-2.914424168479127,-3.0084589676940205,-3.002104928120526,-3.391150602090075,-4.0389586759323075,-2.5113055010344283,-1.838732162749987,-2.244581189326827,-2.423124502678903,-2.9315574770569195,-2.8283931886902556,-2.842875709511433,09,09,Ciudad de M�xico,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
41,0.3352121143263619,0.10323343443424736,-0.10383655119098403,0.5266707275807914,0.28229449880951285,1.6519728632964126,2.216658625109918,0.8520511835722543,0.030531502237720602,-0.6696757587508265,-1.1096870461573491,-1.729870602357262,10,10,Durango,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
42,-2.5961189800247997,-2.6580375572659873,-2.641500958276539,-2.723831184470793,-2.816389039776157,-2.4664886595402327,-2.8104184132580348,-3.897911572085968,-4.428393144479408,-5.16713360014758,-4.9338548851605415,-4.896332030008909,11,11,Guanajuato,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
43,-0.9116591128248519,-1.0500712345093863,-1.1656412300210843,-1.422974235637118,-2.1127074896813074,-1.390801696251323,0.2674453766087801,-0.7169007582338979,-0.7063075102998361,-1.9282801505152727,0.45085625992423933,0.5784467205849622,12,12,Guerrero,1961.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
