date_year,nombre_estado,anomaly_pr_mean
1999-06-30,Michoacán,-0.5319385276409113
1999-06-30,Morelos,-0.2724346142671662
1999-06-30,Nayarit,-0.3905018512367947
1999-06-30,Nuevo León,-0.2775020396800835
1999-06-30,Oaxaca,-0.0729937419394655
1999-06-30,Puebla,-0.178729569224601
1999-06-30,Querétaro,-0.4532344024878469
1999-06-30,Quintana Roo,-0.0276108749788394
1999-06-30,San Luis Potosí,-0.3759576126745357
1999-06-30,Sinaloa,-0.4099015852475199
1999-06-30,Sonora,-0.4039422337931117
1999-06-30,Tabasco,0.0812894142684549
1999-06-30,Tamaulipas,-0.262917115399938
1999-06-30,Tlaxcala,-0.2289827378732993
1999-06-30,Veracruz,-0.0312187212008023
1999-06-30,Yucatán,-0.0302721590463079
1999-06-30,Zacatecas,-0.5178399359576609
2000-06-30,Aguascalientes,-0.2604497493172705
2000-06-30,Baja California,-0.3052225142977331
2000-06-30,Baja California Sur,0.1503743860571749
2000-06-30,Campeche,-0.209155789385128
2000-06-30,Coahuila,-0.0460039172042631
2000-06-30,Colima,-0.1777357858350508
2000-06-30,Chiapas,-0.0677018873552585
2000-06-30,Chihuahua,-0.0934561176588613
2000-06-30,Ciudad de México,-0.1626342782366734
2000-06-30,Durango,-0.0879522504431447
2000-06-30,Guanajuato,-0.2792183570798673
2000-06-30,Guerrero,-0.1537431136012404
2000-06-30,Hidalgo,-0.1384658502192907
2000-06-30,Jalisco,-0.2273261039652507
2000-06-30,Estado de México,-0.1596109141607259
2000-06-30,Michoacán,-0.2685511598827499
2000-06-30,Morelos,-0.2068577495559553
2000-06-30,Nayarit,-0.0768078443327694
2000-06-30,Nuevo León,-0.1738527878247167
2000-06-30,Oaxaca,0.0870090997127268
2000-06-30,Puebla,-0.0825191947938108
2000-06-30,Querétaro,-0.21403389111908
2000-06-30,Quintana Roo,-0.1549576626687947
2000-06-30,San Luis Potosí,-0.1598674072790829
2000-06-30,Sinaloa,-0.0897743532133345
2000-06-30,Sonora,0.1306834536004835
2000-06-30,Tabasco,-0.0257158611804767
2000-06-30,Tamaulipas,-0.1911443052533956
2000-06-30,Tlaxcala,-0.10355073688128
2000-06-30,Veracruz,0.0595817840354477
2000-06-30,Yucatán,-0.214219755288486
2000-06-30,Zacatecas,-0.1590731346657782
2001-06-30,Aguascalientes,0.0718658966365836
2001-06-30,Baja California,-0.2100167483063541
2001-06-30,Baja California Sur,-0.2373294843919254
2001-06-30,Campeche,0.1100777767497126
2001-06-30,Coahuila,0.0683934860946127
2001-06-30,Colima,0.0650390027175318
2001-06-30,Chiapas,0.105621119991087
2001-06-30,Chihuahua,-0.2363572134532947
2001-06-30,Ciudad de México,0.0573543588048202
2001-06-30,Durango,0.1352481761292355
2001-06-30,Guanajuato,0.0772279381367769
2001-06-30,Guerrero,0.1743974451427101
2001-06-30,Hidalgo,-0.0561364446618459
2001-06-30,Jalisco,-0.0953267868289804
2001-06-30,Estado de México,0.0806920266830023
2001-06-30,Michoacán,0.1003302915087507
2001-06-30,Morelos,0.1202825158697602
2001-06-30,Nayarit,-0.0563422542817744
2001-06-30,Nuevo León,0.087185565045014
2001-06-30,Oaxaca,-0.1561622043628482
2001-06-30,Puebla,0.034000020478019
2001-06-30,Querétaro,-0.034150832620158
2001-06-30,Quintana Roo,-0.0049025190597118
2001-06-30,San Luis Potosí,0.0406114288299192
2001-06-30,Sinaloa,-0.1027397397076859
2001-06-30,Sonora,-0.2865985289043376
2001-06-30,Tabasco,0.1076127219800728
2001-06-30,Tamaulipas,-0.0128833578429497
2001-06-30,Tlaxcala,0.022685097375062
2001-06-30,Veracruz,0.0055599070393904
2001-06-30,Yucatán,0.0220169226806985
2001-06-30,Zacatecas,0.1398451577364431
2002-06-30,Aguascalientes,0.4095736632046958
2002-06-30,Baja California,-0.7217289729900411
2002-06-30,Baja California Sur,-0.3740455635837432
2002-06-30,Campeche,0.0284746614034033
2002-06-30,Coahuila,-0.0814252771534173
2002-06-30,Colima,0.2112685105941752
2002-06-30,Chiapas,-0.0234892323551261
2002-06-30,Chihuahua,-0.2493433345489028
2002-06-30,Ciudad de México,0.1097225631263864
2002-06-30,Durango,0.1741947852672979
2002-06-30,Guanajuato,0.4050054198963115
2002-06-30,Guerrero,0.2549124133720883
2002-06-30,Hidalgo,-0.0901353044177546
2002-06-30,Jalisco,0.2162778787415521
2002-06-30,Estado de México,0.1060346107834925
2002-06-30,Michoacán,0.4198754812014192
2002-06-30,Morelos,0.1750435617582502
2002-06-30,Nayarit,0.0298717079293436
2002-06-30,Nuevo León,-0.0705749809680893
2002-06-30,Oaxaca,-0.0855105711774888
2002-06-30,Puebla,0.0528662593542698
2002-06-30,Querétaro,0.059902286417047
2002-06-30,Quintana Roo,0.0498264636685278
2002-06-30,San Luis Potosí,0.1565336484986945
2002-06-30,Sinaloa,-0.4538111694301939
2002-06-30,Sonora,-0.4742227434033312
2002-06-30,Tabasco,0.0203260692080443
2002-06-30,Tamaulipas,-0.0199929517222543
2002-06-30,Tlaxcala,0.0873716251352738
2002-06-30,Veracruz,-0.1272180840460581
2002-06-30,Yucatán,0.0312683889743255
2002-06-30,Zacatecas,0.2653836889133908
2003-06-30,Aguascalientes,-0.2256797179792012
2003-06-30,Baja California,-0.1316509566375217
2003-06-30,Baja California Sur,0.3142410960254224
2003-06-30,Campeche,0.0686327798139508
2003-06-30,Coahuila,0.1119399217262753
2003-06-30,Colima,-0.3109923639855595
2003-06-30,Chiapas,-0.1024318248058653
2003-06-30,Chihuahua,-0.0642786842786999
2003-06-30,Ciudad de México,-0.1017500970947824
2003-06-30,Durango,-0.0270209920776997
2003-06-30,Guanajuato,-0.2168701441455759
2003-06-30,Guerrero,-0.2950013261317367
2003-06-30,Hidalgo,-0.2263740806901817
2003-06-30,Jalisco,-0.3357702481115508
2003-06-30,Estado de México,-0.1741627858517292
2003-06-30,Michoacán,-0.2034371505562931
2003-06-30,Morelos,-0.1297859322441065
2003-06-30,Nayarit,-0.4211017942994238
2003-06-30,Nuevo León,0.2390154432872983
2003-06-30,Oaxaca,-0.2877206819365404
2003-06-30,Puebla,-0.1501659699454967
2003-06-30,Querétaro,-0.2675915913329061
2003-06-30,Quintana Roo,0.004935357592663
2003-06-30,San Luis Potosí,-0.0763993953359146
2003-06-30,Sinaloa,-0.1542369229999168
2003-06-30,Sonora,0.0379031538181314
2003-06-30,Tabasco,0.0320379084031809
2003-06-30,Tamaulipas,0.0903942818916821
2003-06-30,Tlaxcala,-0.1483899029425021
2003-06-30,Veracruz,-0.1099665757596111
2003-06-30,Yucatán,0.135846016850444
2003-06-30,Zacatecas,-0.0807021873241914
2004-06-30,Aguascalientes,0.5932168751883585
2004-06-30,Baja California,-0.0781904353787928
2004-06-30,Baja California Sur,-0.0729995112769069
2004-06-30,Campeche,0.0111340119415485
2004-06-30,Coahuila,0.6537286409345201
2004-06-30,Colima,0.0582610245843608
2004-06-30,Chiapas,-0.026181534647581
2004-06-30,Chihuahua,0.6006347617938801
2004-06-30,Ciudad de México,0.1592979884496699
2004-06-30,Durango,0.6256114756230687
2004-06-30,Guanajuato,0.6233721023795687
2004-06-30,Guerrero,0.1569109939006074
2004-06-30,Hidalgo,0.2348535516756372
2004-06-30,Jalisco,0.1925961816904223
2004-06-30,Estado de México,0.2430891463375526
2004-06-30,Michoacán,0.2872001543956827
2004-06-30,Morelos,0.1112627492816035
2004-06-30,Nayarit,0.0261501623902185
2004-06-30,Nuevo León,0.2335157821069928
2004-06-30,Oaxaca,-0.0262391755721537
2004-06-30,Puebla,0.0473269412783648
2004-06-30,Querétaro,0.4438553403528185
2004-06-30,Quintana Roo,0.056747201605512
2004-06-30,San Luis Potosí,0.4036741509064365
2004-06-30,Sinaloa,0.3494038363062944
2004-06-30,Sonora,0.1238697456938272
2004-06-30,Tabasco,0.0099420041879414
2004-06-30,Tamaulipas,0.0806947070579618
2004-06-30,Tlaxcala,0.0773204031727005
2004-06-30,Veracruz,0.0195232290357308
2004-06-30,Yucatán,0.1208744550419028
2004-06-30,Zacatecas,0.5194614802244529
2005-06-30,Aguascalientes,-0.2902744401665511
2005-06-30,Baja California,-0.1031762192714791
2005-06-30,Baja California Sur,0.0667418485533364
2005-06-30,Campeche,0.0454174402776857
2005-06-30,Coahuila,0.0801445602816484
2005-06-30,Colima,-0.4064741005790809
2005-06-30,Chiapas,-0.0515920926419667
2005-06-30,Chihuahua,0.101378811164126
2005-06-30,Ciudad de México,-0.2975595147718561
2005-06-30,Durango,-0.1528279411995975
2005-06-30,Guanajuato,-0.0970617776414813
2005-06-30,Guerrero,-0.0864829023396382
2005-06-30,Hidalgo,-0.0324236701830701
2005-06-30,Jalisco,-0.3504604685932304
2005-06-30,Estado de México,-0.205554863918238
2005-06-30,Michoacán,-0.2083327335897145
2005-06-30,Morelos,-0.2283009466433159
2005-06-30,Nayarit,-0.3169599602878419
2005-06-30,Nuevo León,0.0912954273895195
2005-06-30,Oaxaca,-0.1542659979171316
2005-06-30,Puebla,-0.1849305328483327
2005-06-30,Querétaro,-0.0062059430760637
2005-06-30,Quintana Roo,0.0277786694206257
2005-06-30,San Luis Potosí,0.110458332718436
2005-06-30,Sinaloa,-0.2731446405713973
2005-06-30,Sonora,-0.1374588525107177
