date_year,nombre_estado,pdsi_mean
1998-06-30,Jalisco,-0.9850693559699226
1998-06-30,Estado de México,-0.9933932406285232
1998-06-30,Michoacán,-1.1000907123778634
1998-06-30,Morelos,-1.283818303115287
1998-06-30,Nayarit,0.8700291188557918
1998-06-30,Nuevo León,-2.684389626626105
1998-06-30,Oaxaca,-0.3486231060833741
1998-06-30,Puebla,-1.2418893369911426
1998-06-30,Querétaro,-1.9768379957213915
1998-06-30,Quintana Roo,-0.810804698765733
1998-06-30,San Luis Potosí,-2.1470475015800727
1998-06-30,Sinaloa,-1.5294670570853806
1998-06-30,Sonora,-1.9499457983856008
1998-06-30,Tabasco,-0.6158061598012932
1998-06-30,Tamaulipas,-2.924698081269531
1998-06-30,Tlaxcala,-2.625082250953681
1998-06-30,Veracruz,-0.9000310152722057
1998-06-30,Yucatán,-1.6344295724949576
1998-06-30,Zacatecas,-2.266242316509924
1999-06-30,Aguascalientes,-2.085026235166907
1999-06-30,Baja California,-3.16894341358168
1999-06-30,Baja California Sur,-2.832029240209887
1999-06-30,Campeche,1.7530440484436696
1999-06-30,Coahuila,-1.6465348211670598
1999-06-30,Colima,1.1273927736849072
1999-06-30,Chiapas,3.376602222602852
1999-06-30,Chihuahua,-2.2905753846172314
1999-06-30,Ciudad de México,0.650284246635899
1999-06-30,Durango,-2.745085164449529
1999-06-30,Guanajuato,-0.8817293453826782
1999-06-30,Guerrero,1.5238807333240336
1999-06-30,Hidalgo,-0.0193614505619033
1999-06-30,Jalisco,-0.3770143740403917
1999-06-30,Estado de México,-0.0397808124192316
1999-06-30,Michoacán,0.3312738276363409
1999-06-30,Morelos,1.1500165220983056
1999-06-30,Nayarit,0.7916921349727741
1999-06-30,Nuevo León,-2.3269478457259773
1999-06-30,Oaxaca,3.976485200730689
1999-06-30,Puebla,0.8928949763715053
1999-06-30,Querétaro,0.4847217280486222
1999-06-30,Quintana Roo,1.3552761446770103
1999-06-30,San Luis Potosí,-0.9708896304845488
1999-06-30,Sinaloa,-2.36794925870316
1999-06-30,Sonora,-2.38638692562697
1999-06-30,Tabasco,0.8750934383388936
1999-06-30,Tamaulipas,-1.6116887869533618
1999-06-30,Tlaxcala,1.0990537922887045
1999-06-30,Veracruz,0.5576239006936087
1999-06-30,Yucatán,0.3633796819969452
1999-06-30,Zacatecas,-1.9140514689658048
2000-06-30,Aguascalientes,-3.397190711526373
2000-06-30,Baja California,-3.156291125459584
2000-06-30,Baja California Sur,-2.339889096924926
2000-06-30,Campeche,1.257277913210887
2000-06-30,Coahuila,-1.893309103477696
2000-06-30,Colima,-1.469285702853118
2000-06-30,Chiapas,3.091294992445896
2000-06-30,Chihuahua,-1.817119710220253
2000-06-30,Ciudad de México,-0.4845899421781339
2000-06-30,Durango,-1.7690107706845144
2000-06-30,Guanajuato,-3.178963617946588
2000-06-30,Guerrero,0.1776722412133419
2000-06-30,Hidalgo,-1.6945308685113494
2000-06-30,Jalisco,-1.9219874116727047
